Linux 6.17.0-23-generic (admin1-ASUS-TUF-Gaming-A15-FA507NU-FA507NU) 	05/11/26 	_x86_64_	(16 CPU)

14:38:52        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:52      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:53        0     82032   35.00    0.00    0.00    0.00   35.00     8  slam_gmapping

14:38:52      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:53        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:53      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:54        0     82032   38.00    1.00    0.00    0.00   39.00    14  slam_gmapping

14:38:53      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:54        0     82032   2969.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:55        0     82032   22.00    0.00    0.00    0.00   22.00     8  slam_gmapping

14:38:54      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:55        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:55      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:56        0     82032   10.00    0.00    0.00    0.00   10.00     0  slam_gmapping

14:38:55      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:56        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:56      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:57        0     82032   50.00    1.00    0.00    0.00   51.00     0  slam_gmapping

14:38:56      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:57        0     82032   2975.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:57      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:58        0     82032   14.00    0.00    0.00    0.00   14.00     4  slam_gmapping

14:38:57      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:58        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:58      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:38:59        0     82032   20.00    0.00    0.00    0.00   20.00    12  slam_gmapping

14:38:58      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:38:59        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:38:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:00        0     82032   38.00    1.00    0.00    0.00   39.00    12  slam_gmapping

14:38:59      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:00        0     82032   2979.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:00      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:01        0     82032   16.00    0.00    0.00    0.00   16.00    12  slam_gmapping

14:39:00      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:01        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:01      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:02        0     82032   46.00    1.00    0.00    0.00   47.00     6  slam_gmapping

14:39:01      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:02        0     82032   2984.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:02      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:03        0     82032   11.00    0.00    0.00    0.00   11.00     4  slam_gmapping

14:39:02      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:03        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:03      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:04        0     82032   15.00    0.00    0.00    0.00   15.00     2  slam_gmapping

14:39:03      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:04        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:05        0     82032   51.00    1.00    0.00    0.00   52.00     2  slam_gmapping

14:39:04      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:05        0     82032   2988.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:05      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:06        0     82032   18.00    0.00    0.00    0.00   18.00     2  slam_gmapping

14:39:05      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:06        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:06      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:07        0     82032   22.00    0.00    0.00    0.00   22.00     4  slam_gmapping

14:39:06      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:07        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:07      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:08        0     82032   34.00    1.00    0.00    0.00   35.00     4  slam_gmapping

14:39:07      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:08        0     82032   2993.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:08      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:09        0     82032   15.00    0.00    0.00    0.00   15.00     8  slam_gmapping

14:39:08      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:09        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:10        0     82032   41.00    1.00    0.00    0.00   42.00     8  slam_gmapping

14:39:09      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:10        0     82032    651.00      0.00 1001084  157784   1.01  slam_gmapping

14:39:10      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:11        0     82032   22.00    1.00    0.00    0.00   23.00    14  slam_gmapping

14:39:10      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:11        0     82032   2347.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:11      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:12        0     82032   21.00    0.00    0.00    0.00   21.00     8  slam_gmapping

14:39:11      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:12        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:12      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:13        0     82032   45.00    1.00    0.00    0.00   46.00    10  slam_gmapping

14:39:12      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:13        0     82032   3004.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:13      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:14        0     82032   17.00    0.00    0.00    0.00   17.00    12  slam_gmapping

14:39:13      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:14        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:15        0     82032   19.00    0.00    0.00    0.00   19.00    14  slam_gmapping

14:39:14      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:15        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:15      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
